text,label
"Con này bữa có giảm_giá chỉ 12-13 $ mà mình ko ship về , giờ nó lên lại 26 $ bằng với vidonn_x_6 rồi , vì có đeo thử ở ngoài rồi thì cái dây nó dài quá , đeo vô thấy ko đẹp mấy . lên lazada xem lúc trước có bán đó .",neutral
E thich con i_5 nay hon . Gear fit chua nhin thuc_te . Cam giac no ko thic . Mới hon hai trieu kia . Đang cap nó o mot trinh_do khac roi . Nen e ko so_sanh nó voi i_5 .,neutral
"Cứ ra đeo thử i_5 , x6 rồi đeo thử gear_fit xong sẽ hiểu .",neutral
có ạ . . . đang xài 1 em trong khi dùng đen trắng đây = ) ) ) nhưng bác phải kết_nối cài_đặt trên 1 con cảm_ứng đã,neutral
"zeroner trên chplay ý , , bác dùng BB gì ? nếu BB10 thì cài file apk của nó vô rồi connect thôi",neutral
"Pasport bác ơi , tải rồi nhưng không hiểu tại_sao lại không cài được !",neutral
Chỉ có Facebook là hiện nội_dung tin_nhắn thôi bạn,neutral
Chữ màu xanh thì hơi lạ . coi_chừng fake đó bạn . chứ bạn dùng app zeroner nó có phát hiên được không . nếu dùng chung app thì chăc là hàng thật,neutral
theo lý thuy 6e1 thì nó báo tất_cả app nào bác add vô . còn hên xuôi nếu firmware nó lỗi ^ ^,neutral
IOS thì upgrade lên thế_nào bác biết ko ?,neutral
IOS hình_như bó_tay ^ ^,neutral
Vidonn ngon hơn ở những điểm sau : Đếm bước chân chuẩn hơn . Hiển_thị đồn hồ ngon hơn . ( Điều_chỉnh được style hiển_thị đồng_hồ ) Hiển_thị thông_báo ngon và thông_minh hơn ( Mình bỏ con i_5 vì nó hiển_thị ngu quá ) Anti_lost ( Đi xa quá 10m thì nó rung báo bên phone không biết con i_5 có chưa ) i5 hơn vidoon : ứng_dụng ngon hơn có thêm tính_năng điều kiển chụp ảnh và tìm điện_thoại . màn cảm_ứng . màn sáng hơn khi ra ngoài_trời ( vidonn dùng ngoài_trời ko thấy gì luôn ),neutral
"Ok , có là review luôn , chưa bjk ra_sao nhưng hơn con x_6 cái phần cắm sạc thiết_kế như con i_5plus là thấy ok rồi , ^ = ^",neutral
"I5 hiển_thị một phần tin_nhắn , bạn kéo sang trái là đọc được hết mà !",neutral
"Có firmware mới 2.0.18 có báo mất kết_nối nữa nhé các bác New firmware 2.0.1.8 : v2 . 0.1.8 from 1.1 . x . x : http : / / uploaded.net/file/s3iw0wzf/2018-11xx.hex 2018-11xx.hex ( 193,29 KB ) - uploaded.net the easiest way to backup and share your files with everyone . uploaded.net http : / / www.mediafire.com/download/yg ... / 2018-11xx.hex v2 . 0.1.8 from 1.0 . x . x : http : / / uploaded.net/file/3bhblvsp/2018-10xx.hex 2018-10xx.hex ( 183,31 KB ) - uploaded.net the easiest way to backup and share your files with everyone . uploaded.net http : / / www.mediafire.com/download/rk ... / 2018-10xx.hex Or , use Zeroner v 3.6.6.14 chinese update , in this case dont necesary . hex files .",neutral
Mình đang xài firmware 2.0.1.8 nhưng mình không_tài_nào tìm được tính_năng antilost và chụp ảnh từ xa . Trên điện_thoại hiện đang xài ZeronerH_Healt_3.1 ( bản down từ Play_Store ) .,neutral
"Cài app china thử xem , mình bán nó roài ^ ^",neutral
"Cảm_ơn bác đã chia_sẻ ! ! ! Mình đang tìm_hiểu để mua Nó có vấn_đề gì không ổn_định hay độ_chính_xác không cao mà bác bán sớm vậy ? Bác cho mình hỏi là khi chạy thì nó đếm khác so với đi bộ không ? Mà đồng_hồ chạy giờ có sai nhiều không vậy , mình vẫn thích chạy thể_dục biết chạy được từng nào và mấy giờ để về nhà nữa .",neutral
"e cũng đang tính mua con này , tại vừa mua con miband_1s xong thấy chức_năng hỗ_trợ trên iphone cùi quá nên tính bán để đổi sang e này , tcs shop thấy bán 430k có_vẻ rẻ hơn lazada",neutral
bên tcs có 430k : v ko biết có phải hàng tốt k,neutral
Chả biết có tốt không cơ_mà xài mãi chả thấy làm thao ... kekeke,neutral
"như nhau hết á bác , cạnh_tranh nhau về giá quá đó mà",neutral
"I5 mà 900k thì chát quá , có bác trên nhattao đăng bán 550k còn chưa chạy nữa_là",neutral
"Có cách nào tăng độ_chính_xác của máy đếm bước chân của i_5 ko nhri các bác ? Xài cái gì cũng hài_lòng , pin bền , push call nhanh , mỗi cái đếm bước chân cùi bắp quá .",neutral
"Đang phân_vân con này với vidonn_x_6s quá , x6s đếm bước chân chuẩn không bác runita , chắc em xài vụ này nhiều nhất chứ mấy cái kia ko xài mấy .",neutral
"Đếm bc chân nó dựa theo số lần đánh tay , h bác ngồi 1 chỗ múa nó cũng đếm ah , cả 2 same same nhau thôi",neutral
"Ở_TCS là i_5plus bạn ạ , mình đang dùng rất ổn . trên web họ cũng chỉnh lại thông_tin rồi mà , không thì bạn cũng có_thể chat hỏi trực_tiếp với nhân_viên cửa_hàng . giá 430k là hợp_lý thôi ko rẻ đâu bạn ạ .",neutral
"Ai giúp em với , em cập_nhật i_5 của em lên 2011.10xx xong nó ko hiện màn_hình nữa , chỉ thỉnh_thoảng rung lên rồi đèn sáng , có cách nào sửa được ko ạ ? Tại bản cập_nhật trước ko đồng_bộ với điện_thoại được nên em hạ tự từ , đến 2011.10xx thì nó tịt luôn rồi",neutral
"Mình đang dùng I5_plus với Iphone_5s phiên_bản 9.3.2 sử_dụng phần_mềm IwownFit hỗ_trợ thông_báo cuộc_gọi , tin_nhắn , theo_dõi sức_khoẻ rất ok .",neutral
Có_thể cài rất nhiều báo_thức . Có_thể lặp_đi_lặp_lại theo ngày trong tuần .,neutral
"đang định mua em này bên TSC , các bác cho hỏi độ chống nước thực_tế em này ntn ah , thấy nhiều bác kêu rửa tay mà cũng bị dính_chưởng nên em hoang_mang quá ? ? ? , ko biết đi bơi thì ntn đây ?",neutral
"Chưa thử đi bơi xem thế_nào , nhưng em toàn chạy thể_dục , đợt này nắng_nóng mồ_hôi ra ướt nhẹp con i_5plus sau đó tháo em nó ra rửa vòi_nước cho sạch . Ngày nào cũng thế_mà chẳng thấy bị gì .",neutral
"miband_2 nhìn nhỏ_nhắn gọn_gàng hơn , vì_vậy màn_hình bé quá ko đủ hiện tên người gọi hay tên người nt , a6 màn_hình to hơn hiển_thị tất",neutral
"bác ơi cho em hỏi cái là mình cài_đặt báo_thức cho i_5_+ trên 5s thế_nào đấy ạ , . em vào phần_mềm nhưng ấn vào các cài_đặt đều không được",neutral
Bạn dùng phần_mềm gì trên 5s vậy ? Mình dùng IwownFit thì sử_dụng được tất_cả các tính_năng . Vào ngay phần đầu_tiên dưới cái hình người dạng quyển lịch . Sau đó ấn dấu cộng phía trên bên trái để tạo báo_thức .,neutral
"mình dán full nên ko bị vào nước nữa , nó chỉ ip 65 thôi nên ngâm nước là chết đó",neutral
"Mình đã bị vào nước khi đi bơi , nhưng phần vào nước chính là cái khe hở nhỏ tí dọc theo màn_hình và khung nhựa xung_quanh , chắc bác ấy phải cho keo vào khe đó . rồi dán màn_hình .",neutral
rồi điều mình thắc_mắc ở đây là cái nand flash ssd của nó hàn chết trên main hay_là chuẩn 2.5 thông_dụng để thay_thế qua ổ SSD khác,neutral
"vì nó là giá rẻ nên phải vậy , ông thik viền mỏng thì kiếm XPS_13 ver 2015 nhưng nói trc giá gấm 6-11 lần con này nhé",neutral
viền dày mỏng gì gì không quan_trọng bằng chất_lượng hình_ảnh hiển_thị,neutral
cũng có cùng thắc_mắc ) cơ_mà nếu_không thay ssd được thì mua thẻ nhớ xịn 64gb gắn vào thì_có ổn_định ko ta ?,neutral
có c Hơi dc lol ko ae,neutral
"Ko biết có sẵn khe M2 để lắp thêm ổ_cứng vào ko nhỉ , 5tr thì cũng ổn nhưng ổ_cứng thì ít quá .",neutral
Màu tím_tím đẹp ghê nhỉ,neutral
"2.5tr thôi , quá ok rồi . Mà mấy dòng này sao ko thấy xuất_hiện dưới dạng Chính_Hãng tại VN nhỉ ! !",neutral
tiền nào của đó thôi bạn ơi,neutral
Nó hàn chết trên main cả ram và chip nand ( không phải cả cái ổ ssd thông_thường ) nên không nâng_cấp hay thay_thế gì được bạn ơi,neutral
"không bạn , cái thẻ 64 GB tốc_độ 1000X giá cũng gần bằng cái ổ SSD 120GB rồi đã thế 1000x trên thẻ ( ở điều_kiện lý_tưởng ổ_đọc chạy giao_tiếp nhanh USB 3.0 ) ko đú nổi với tốc của SSD đâu",neutral
Mua về chơi liên_minh huyền_thoại chắc ổn nhể .,neutral
Gia xuất_xưởng cũng_như tổng_chi phí lắp_ráp linh_kiện con máy bạn nói chưa tới 350 $ đâu . Hãng bán lời rất cao . Còn con HP này thực_tế chỉ mất 80 $ toàn_bộ thôi . Mà đúng là bỏ 80 $ ra ko thể mua dc 1 con lap viền mỏng dc . Phải chờ thêm 1 tg nữa,neutral
"nhà nghèo k đú nỗi = ] ] mấy con lap tầm 20 củ đổ lại viền vẫn dày dư 5 năm trước , chả thấy tý khác_biệt",neutral
32Gb cài win_10 chắc chỉ trống đc tầm 10-15Gb,neutral
"Chắc mẻm là e MMC rồi bạn , khỏi phải thắc_mắc .",neutral
"con này chủ_yếu đấu với chromebook , cho những_ai chỉ cần làm_việc bằng cloud , giải_trí bằng web , giao_tiếp bằng app và thỉnh_thoảng chạy . exe nếu cần đang thắc_mắc nếu làm_việc qua cloud / remote thì pin lâu ko nhỉ , chả thấy nói về pin",neutral
"oh oh , sory . Mình nhìn nhầm . 199 $ ko phải 99 $ Tính ra chưa tới 5tr cho em này vẫn còn ổn chán",neutral
Dưới 5 triệu mà vậy_là quá ngon rùi ! ! nhưng về VN chắc đội_giá tí đấy ! !,neutral
"Việt_Nam có chính hảng đó bạn . Tgdđ có mà . Năm rồi em mình bên Mỹ đi chơi thấy rẻ nên mua ( 329 $ ) mình chê mắc vì Việt_Nam chưa đến 6tr . Ra xem mới biết Việt_Nam không cảm_ứng . Máy thằng gửi về màn cảm_ứng . Thế biết đúng giá , làm trách nhầm ku em",neutral
"Thì đấy , ý_muốn nói là có 80 $ cả 1 cái lap mà đòi viền mỏng cũng khó , ít_ra phải đợi một_hai năm nữa .",neutral
"M đã mua 1 con kiểu thế_này . Như đồ_hàng mã , dùng có tháng đã hỏng bán sắt vụn",neutral
"Mình thấy định_hướng của các hãng sản_xuất phần_cứng cứ_thế nào ấy . Vd như em stream 11 , 14 này tại_sao không làm nhỏ mother board và mỏng thân máy hơn ? màn_hình tất_nhiên là màn chất_lượng kém thì_sao không làm mỏng màn_hình ? viền mỏng khoảng 1cm ? các cổng kết_nối nếu_không làm ở 2 bên do mỏng thì làm ở gáy lưng lap cũng được . Mình không hài_lòng với các hãng sản_xuất phần_cứng bây_giờ , khi mà sản_xuất 100 $ ông đòi bán > 200 $ , sợ còn không đến 100 $ sản_xuất vì các mẫu màn_hình dòng giá rẻ thì rẻ sẵn rồi , mother board thì tự sản_xuất có cpu là mua nhưng mua số_lượng lớn thì cũng đc intel bán rẻ , còn os thì_giờ MS đang muốn tăng thị_phần win_10 cũng gần_như là cho không . Nói_chung là mấy ông này tham , muốn vắt kiệt thiết_kế và phần_cứng đến khi nào không kiếm được nữa mới thôi",neutral
"ổ_cứng ít gì cũng 5400rpm chứ mấy em e MMC truy_xuất dữ_liệu cực chậm , ức_chế lắm",neutral
"Bạn nói thế không đúng , vì đây là dòng văn_phòng nên cấu_hình máy sẽ không cao , làm_việc lâu_dài chắc_chắn vẫn gặp vấn_đề lag giật , độ trễ khi sử_dụng hay load 1 program sẽ chậm hơn dòng cao_cấp nhiều , nên cái thiết_kế mới là cái cần để người tiêu_dùng lựa_chọn , còn cấu_hình dòng này thì như nhau thôi . Nói là có sự thỏa_thuận nhưng nếu ông làm ra sản_phẩm mà ko bán được thì cổ_phiếu giảm là ông mất tiền nên là cái đấy chưa chắc đâu , đối_với mấy thằng tư_bản thì nó cần tiền thôi , nên nó mới vắt kiệt thiết_kế này mấy năm nay mặc_dù biết là thiết_kế phải như macbook_12 hoặc asus_zenbook_3",neutral
ssd mà bạn lại bảo cực chậm ? cùi nhất cũng nhanh hơn 7200 mấy lần đấy,neutral
EMMC là loại khác http : / / www.howtogeek.com/196541/emmc-vs . - ssd-not-all-solid-state-storage-is-equal / eMMC vs . SSD : Not_All_Solid - State_Storage is Equal_Not all solid - state storage is as fast as an SSD . “ eMMC ” is the kind of flash storage you ’ ll find in cheap tablets and laptops . It ’ s slower and cheaper than a traditional SSD you ’ d find in more expensive computers . howtogeek.com,neutral
"thấy có asus với lenovo , máy tầm 5-6chai .",neutral
Mình không biết nữa . Lúc đang win_10 tính lên an thì báo lổi đầy bộ_nhớ nên mình format . Xong cũng dư hơn 17gb . Up lên win_10 an thì còn 7gb . Thấy mất office thì cài lại thì còn hơn 1gb . Xong k dám cài thêm gì nữa luôn,neutral
"Thì bạn cư nhìn mấy cái dt xài cảm_biến sony , màn_hình LG là hiểu mối quan_hệ cộng_sinh . Chuyện bán dc sản_phẩm hay ko dc chỉ ả hưởng 1 phần nhẹ đối vơi hãng lớn thôi , chừng nào tất_cả đều ko bán dc giá cổ_phiếu mới tác_động nhiều .",neutral
"confirm là được , mình lấy con Lenovo_100S cấu_hình ngang nhưng với chơi lol 30-50fps low setting",neutral
"Dòng laptop này là dòng netbook thì giá sẽ rẻ và đi_đôi với cấu_hình đủ lướt web , youtube là vừa . Tưởng_tượng nó là 1 tablet hình_dạng laptop thì 32 Gb có_vẻ ổn . Nhưng ở vai_trò Laptop thì nó yếu hẳn , càng không_thể thay ssd : |",neutral
Viền dày quá ! Nếu có thêm khe ssd để nâng_cấp thì sẽ hay hơn . Nếu có bản màn full hd thì càng tốt .,neutral
"Chơi được bro nhé . Công_nghệ mới , chip đồ_họa tích_hợp mới , ngon hơn celeron thời những năm 2010 nhiều ( thời_gian ra game LOL ) . Tính đến nay cũng hơn 10 đời celeron rồi , phải chơi đc low setting chứ . Xem benchmark vẫn nhanh hơn HDD 5400rpm , nhất_là tốc_độ đọc . Đang có 1 con stream_11 , tuy ko được mỏng như con macbook_air nhưng nó vẫn mỏng ngang_ngửa ultrabook , mỏng hơn laptop phổ_thông . Còn muốn thật mỏng nữa thì tăng_giá thôi , linh_kiện vừa mỏng vừa tốt thì sẽ đắt tiền hơn mà",neutral
Con mới sử dung Celeron còn bèo hơn con cũ nữa Còn con cũ đây nè bạn,neutral
"AMD đã chính_thức bán dòng card màn_hình Radeon_RX_460 vào hôm_nay , 10/8 . Đây là dòng card thứ 3 sử_dụng kiến_trúc đồ_hoạ Polaris . Tuy_nhiên không như 2 dòng sản_phẩm trước , Radeon_RX_460 hướng đến phân khúc người dùng phổ_thông , hiệu_năng tối_ưu cho các trò_chơi thể_thao điện_tử ( eSport ) . Tại_Việt_Nam bản custom của dòng card này sẽ có_giá từ 3,5 triệu ( 2 GB ) so với giá 109 USD ( khoảng 2,5 triệu ) của bản tham_chiếu mà AMD công_bố . ​ Như đã công_bố từ trước đó , AMD_Radeon_RX_460 là dòng card hướng đến các trò_chơi thể_thao điện_tử vì_vậy mục_tiêu của hãng là đem lại trải_nghiệm tốt nhất cho người chơi với chi_phí thấp nhất . Cụ_thể hơn , những trò_chơi phổ_biến mà AMD hướng đến đó là League of Lengends ( Liên_Minh_Huyền_Thoại ) , DOTA_2 và Overwatch . Hiệu_năng công_bố của RX_460 là 2,2 TFLOPS . Bên_cạnh đó , Radeon_RX_460 cũng sẽ được tích_hợp những tính_năng đặc_trưng của thế_hệ card đồ_hoạ mới như hỗ_trợ DirectX_12 , Vulkan cũng_như công_nghệ FreeSync ( đồng_bộ tốc_độ dựng hình của card với tần_số quét màn_hình ) và Virtual_Super_Resolution ( dựng hình với độ_phân_giải cao hơn mặc_định để khử răng_cưa ) . Điện_năng tiêu_thụ của RX_460 là 75W , vì_vậy cũng không cần cấp nguồn phụ . ​ AMD_Radeon_RX_460 hứa_hẹn sẽ là một sự lựa_chọn tốt cho các bạn thích chơi các trò online đối_kháng như DOTA_2 hay Liên_Minh mà không muốn đầu_tư số tiền quá lớn cho card . Bên_cạnh đó , phòng game có_lẽ cũng sẽ thích dòng card này . ​ Đối_với các dòng card như RX_460 và RX_470 , thường thì các hãng ở Việt_Nam sẽ nhập thẳng dòng custom về bán . Vì_vậy dự_kiến bạn sẽ khá khó tìm những bản tham_chiếu giá rẻ như công_bố của AMD . Theo bảng báo_giá của ASUS , bản custom của RX_460 sẽ có_giá từ 3,5 triệu đồng ( 2 GB ) đến 4,1 triệu đồng ( 4 GB ) . Những hãng khác tạm_thời mình chưa có_giá .",neutral
